tmstamp,value,tag_id,topic,date
2025-02-23 09:15:00,8604.643,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 09:20:00,8710.14,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 09:25:00,8793.244,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 09:30:00,8796.772,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 09:35:00,8817.651,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 09:40:00,8806.86,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 09:45:00,8999.432,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 09:50:00,9043.559,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 09:55:00,9149.119,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 10:00:00,9124.535,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 10:05:00,9092.682,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 10:10:00,9134.6045,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 10:15:00,9370.116,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 10:20:00,9466.232,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 10:25:00,9438.568,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 10:30:00,9452.857,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 10:35:00,9431.488,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 10:40:00,9397.209,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 10:45:00,9562.023,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 10:50:00,9546.907,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 10:55:00,9515.349,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 11:00:00,9468.163,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 11:05:00,9370.651,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 11:10:00,9305.953,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 11:15:00,9174.465,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 11:20:00,9161.768,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 11:25:00,9219.559,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 11:30:00,9050.931,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 11:35:00,8891.884,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 11:40:00,8788.093,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 11:45:00,8341.047,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 11:50:00,8196.791,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 11:55:00,8211.863,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 12:00:00,8094.595,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 12:05:00,7987.6978,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 12:10:00,7708.7954,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 12:15:00,7484.7207,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 12:20:00,7672.07,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 12:25:00,7780.7905,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 12:30:00,7480.7954,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 12:35:00,7265.3022,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 12:40:00,6841.7856,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 12:45:00,6838.0234,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 12:50:00,6544.7676,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 12:55:00,6380.5454,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 13:00:00,6215.1626,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 13:05:00,6136.952,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 13:10:00,6023.023,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 13:15:00,5988.3486,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 13:20:00,5844.186,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 13:25:00,5595.186,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 13:30:00,5416.6514,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 13:35:00,5233.909,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 13:40:00,5039.0933,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 13:45:00,5001.0234,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 13:50:00,5123.628,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 13:55:00,4997.75,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 14:00:00,4806.744,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 14:05:00,4509.7207,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 14:10:00,4252.9067,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 14:15:00,3979.6592,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 14:20:00,3688.5117,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 14:25:00,3520.2092,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 14:30:00,3238.1628,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 14:35:00,2989.8635,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 14:40:00,2725.9302,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 14:45:00,2438.7673,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 14:50:00,2178.8838,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 14:55:00,1817.091,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 15:00:00,1557.0,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 15:05:00,1279.841,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 15:10:00,943.3488,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 15:15:00,682.97675,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 15:20:00,551.97675,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 15:25:00,408.04544,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 15:30:00,290.11627,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 15:35:00,129.2093,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 15:40:00,36.23256,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 15:45:00,0.39534885,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 15:50:00,0.0,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 15:55:00,0.0,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 16:00:00,0.0,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 16:05:00,0.0,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 16:10:00,0.0,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 16:15:00,0.0,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-23 16:20:00,0.0,12223,P0086H01/I002/Ptot,2025-02-23
2025-02-24 04:55:00,0.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 05:00:00,0.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 05:05:00,0.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 05:10:00,0.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 05:15:00,0.4347826,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 05:20:00,82.847824,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 05:25:00,0.9111111,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 05:30:00,7.195652,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 05:35:00,1.2222222,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 05:40:00,1.2222222,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 05:45:00,134.26086,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 05:50:00,0.97727275,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 05:55:00,1.4651163,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 06:00:00,768.0465,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 06:05:00,1122.6666,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 06:10:00,1192.5814,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 06:15:00,1231.093,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 06:20:00,1505.9302,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 06:25:00,1793.814,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 06:30:00,2145.4883,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 06:35:00,2380.535,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 06:40:00,2606.372,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 06:45:00,2820.1396,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 06:50:00,3022.2092,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 06:55:00,3275.6743,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 07:00:00,3599.7673,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 07:05:00,3854.0232,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 07:10:00,4094.2559,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 07:15:00,4340.372,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 07:20:00,4589.442,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 07:25:00,4839.75,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 07:30:00,5086.6045,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 07:35:00,5329.5347,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 07:40:00,5561.548,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 07:45:00,5799.548,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 07:50:00,6037.5,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 07:55:00,6296.6978,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 08:00:00,6564.07,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 08:05:00,6799.3022,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 08:10:00,7057.9067,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 08:15:00,7303.1816,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 08:20:00,7537.9067,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 08:25:00,7778.1626,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 08:30:00,8026.8335,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 08:35:00,8235.296,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 08:40:00,8440.167,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 08:45:00,8656.047,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 08:50:00,8867.884,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 08:55:00,9036.559,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 09:00:00,9217.581,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 09:05:00,9372.419,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 09:10:00,9540.432,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 09:15:00,9699.596,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 09:20:00,9833.419,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 09:25:00,10048.762,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 09:30:00,10263.75,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 09:35:00,10463.721,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 09:40:00,10600.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 09:45:00,10729.786,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 09:50:00,10831.658,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 09:55:00,10990.513,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 10:00:00,11083.564,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 10:05:00,11173.405,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 10:10:00,11324.15,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 10:15:00,11425.269,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 10:20:00,11481.3955,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 10:25:00,11496.091,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 10:30:00,11506.581,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 10:35:00,11533.3955,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 10:40:00,11446.023,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 10:45:00,11283.187,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 10:50:00,11118.791,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 10:55:00,10958.857,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 11:00:00,10795.884,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 11:05:00,10526.697,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 11:10:00,10058.093,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 11:15:00,9954.581,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 11:20:00,10102.349,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 11:25:00,9554.791,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 11:30:00,9196.931,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 11:35:00,9144.887,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 11:40:00,9233.349,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 11:45:00,9843.209,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 11:50:00,9805.791,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 11:55:00,9611.841,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 12:00:00,9146.6045,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 12:05:00,8705.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 12:10:00,8236.279,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 12:15:00,8045.5117,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 12:20:00,7995.814,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 12:25:00,7849.07,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 12:30:00,6821.2324,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 12:35:00,5837.2095,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 12:40:00,5029.7207,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 12:45:00,5540.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 12:50:00,3759.0454,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 12:55:00,3471.907,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 13:00:00,3419.9768,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 13:05:00,3456.3809,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 13:10:00,3418.6511,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 13:15:00,3354.0466,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 13:20:00,3647.4048,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 13:25:00,3772.0698,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 13:30:00,3702.8838,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 13:35:00,3613.6047,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 13:40:00,3574.2954,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 13:45:00,4226.256,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 13:50:00,4383.4883,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 13:55:00,4134.0933,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 14:00:00,3887.186,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 14:05:00,3759.7954,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 14:10:00,3508.8372,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 14:15:00,3281.4883,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 14:20:00,3059.1162,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 14:25:00,2895.7046,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 14:30:00,2725.279,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 14:35:00,2554.0232,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 14:40:00,2386.7954,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 14:45:00,2168.6904,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 14:50:00,1982.279,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 14:55:00,1757.0698,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 15:00:00,1559.909,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 15:05:00,1341.5814,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 15:10:00,1144.0233,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 15:15:00,840.6591,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 15:20:00,671.5476,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 15:25:00,512.1628,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 15:30:00,348.3721,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 15:35:00,168.90909,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 15:40:00,17.538462,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 15:45:00,0.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 15:50:00,0.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 15:55:00,0.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 16:00:00,0.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 16:05:00,0.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 16:10:00,0.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 16:15:00,0.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-24 16:20:00,0.0,12223,P0086H01/I002/Ptot,2025-02-24
2025-02-25 04:50:00,0.0,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 04:55:00,0.0,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 05:00:00,0.0,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 05:05:00,2.212766,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 05:10:00,0.4347826,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 05:15:00,2.0222223,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 05:20:00,1.2222222,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 05:25:00,3.6956522,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 05:30:00,325.41306,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 05:35:00,126.8,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 05:40:00,0.8888889,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 05:45:00,2.5217392,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 05:50:00,1.0,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 05:55:00,0.6976744,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 06:00:00,1216.9546,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 06:05:00,1606.5349,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 06:10:00,1805.5349,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 06:15:00,2074.0698,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 06:20:00,2311.465,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 06:25:00,2508.5,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 06:30:00,2708.8838,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 06:35:00,2911.5813,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 06:40:00,3136.3022,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 06:45:00,3362.3257,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 06:50:00,3838.372,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 06:55:00,4192.6743,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 07:00:00,4469.2095,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 07:05:00,4655.0,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 07:10:00,4951.7676,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 07:15:00,5361.7905,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 07:20:00,5666.8184,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 07:25:00,5921.0933,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 07:30:00,6164.7676,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 07:35:00,6387.9766,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 07:40:00,6623.3486,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 07:45:00,6826.628,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 07:50:00,7035.6045,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 07:55:00,7257.643,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 08:00:00,7481.9067,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 08:05:00,7768.909,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 08:10:00,7974.6978,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 08:15:00,8202.59,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 08:20:00,8437.487,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 08:25:00,8858.81,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 08:30:00,9741.119,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 08:35:00,9980.721,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 08:40:00,10179.813,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 08:45:00,10446.659,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 08:50:00,10651.119,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 08:55:00,10785.581,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 09:00:00,10979.675,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 09:05:00,11233.535,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 09:10:00,11430.256,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 09:15:00,11580.837,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 09:20:00,11771.14,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 09:25:00,11899.318,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 09:30:00,12118.78,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 09:35:00,12248.279,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 09:40:00,12378.5,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 09:45:00,12543.093,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 09:50:00,12688.0,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 09:55:00,12834.953,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 10:00:00,13005.3955,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 10:05:00,13231.744,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 10:10:00,13479.023,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 10:15:00,14089.887,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 10:20:00,14665.651,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 10:25:00,15109.187,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 10:30:00,15294.163,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 10:35:00,16002.907,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 10:40:00,16469.512,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 10:45:00,16821.791,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 10:50:00,17151.303,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 10:55:00,17210.186,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 11:00:00,17302.953,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 11:05:00,17286.666,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 11:10:00,17130.781,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 11:15:00,17154.373,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 11:20:00,18355.834,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 11:25:00,18608.0,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 11:30:00,18723.219,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 11:35:00,18511.281,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 11:40:00,18465.744,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 11:45:00,18274.512,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 11:50:00,18009.773,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 11:55:00,17814.512,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 12:00:00,17683.578,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 12:05:00,17488.232,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 12:10:00,17720.094,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 12:15:00,17673.627,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 12:20:00,17687.596,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 12:25:00,17530.465,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 12:30:00,17411.861,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 12:35:00,17268.072,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 12:40:00,17089.582,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 12:45:00,16668.977,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 12:50:00,16140.619,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 12:55:00,15810.637,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 13:00:00,15370.609,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 13:05:00,15045.071,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 13:10:00,14582.023,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 13:15:00,14296.187,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 13:20:00,13859.878,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 13:25:00,13425.857,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 13:30:00,13015.977,12223,P0086H01/I002/Ptot,2025-02-25
2025-02-25 13:35:00,12575.953,12223,P0086H01/I002/Ptot,2025-02-25
